rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,tire_press_lf,tire_press_rf,tire_press_rr_orr,tire_press_lr_olr,tire_press_rr_irr,tire_press_lr_ilr
1541192158652434565,,1907,,1541192158,652331006,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192159151357796,,1908,,1541192159,151235097,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192159651383498,,1909,,1541192159,651254996,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192160151354484,,1910,,1541192160,151221825,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192160651537787,,1911,,1541192160,651400137,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192161151398222,,1912,,1541192161,151256600,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192161651403033,,1913,,1541192161,651256433,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192162151381442,,1914,,1541192162,151271802,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192162651535456,,1915,,1541192162,651390933,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192163151469991,,1916,,1541192163,151299225,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192163652481943,,1917,,1541192163,652306727,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192164151551426,,1918,,1541192164,151355722,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192164651943092,,1919,,1541192164,651776212,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192165152418398,,1920,,1541192165,152321921,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192165651643946,,1921,,1541192165,651503864,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192166151579463,,1922,,1541192166,151435363,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192166652511830,,1923,,1541192166,652388403,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192167151670421,,1924,,1541192167,151517812,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192167651665615,,1925,,1541192167,651570732,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192168152574715,,1926,,1541192168,152411163,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192168652887861,,1927,,1541192168,652634808,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192169151647995,,1928,,1541192169,151529205,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192169652582171,,1929,,1541192169,652409351,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192170151737874,,1930,,1541192170,151606711,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192170653654371,,1931,,1541192170,653525078,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192171152350729,,1932,,1541192171,152232392,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192171653032392,,1933,,1541192171,652711382,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192172152042963,,1934,,1541192172,151862814,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192172652939069,,1935,,1541192172,652793631,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192173152024007,,1936,,1541192173,151789775,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192173653505949,,1937,,1541192173,653367649,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192174152232549,,1938,,1541192174,152130402,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192174652208618,,1939,,1541192174,652049656,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192175152101793,,1940,,1541192175,151976276,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192175652292108,,1941,,1541192175,652126576,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192176152152696,,1942,,1541192176,152008321,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192176653470318,,1943,,1541192176,653364759,'',32.0,29.0,33.0,35.0,255.0,255.0
1541192177152224244,,1944,,1541192177,152076300,'',32.0,29.0,33.0,35.0,255.0,255.0
1541191675624253665,,941,,1541191675,624108715,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191676125181228,,942,,1541191676,125063655,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191676624306731,,943,,1541191676,624213166,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191677125218001,,944,,1541191677,125077986,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191677625237311,,945,,1541191677,625114401,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191678125206087,,946,,1541191678,125128352,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191678624282628,,947,,1541191678,624162780,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191679125256557,,948,,1541191679,125103854,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191679624419128,,949,,1541191679,624327999,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191680125263019,,950,,1541191680,125118239,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191680625322995,,951,,1541191680,625200273,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191681124703567,,952,,1541191681,124551588,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191681625101700,,953,,1541191681,624950623,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191682124786870,,954,,1541191682,124675284,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191682624805213,,955,,1541191682,624712638,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191683124816458,,956,,1541191683,124700372,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191683624907056,,957,,1541191683,624780596,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191684124810385,,958,,1541191684,124696742,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191684627737474,,959,,1541191684,627631652,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191685124667033,,960,,1541191685,124549892,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191685626696064,,961,,1541191685,626562531,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191686124600056,,962,,1541191686,124458850,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191686626976993,,963,,1541191686,626813167,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191687126604144,,964,,1541191687,126392536,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191687626468892,,965,,1541191687,626331218,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191688126878768,,966,,1541191688,126709399,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191688626532286,,967,,1541191688,626347081,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191689127319853,,968,,1541191689,127220931,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191689626471570,,969,,1541191689,626356694,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191690126478228,,970,,1541191690,126349854,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191690626665666,,971,,1541191690,626548942,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191691126474606,,972,,1541191691,126349834,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191691626548722,,973,,1541191691,626412921,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191692126480019,,974,,1541191692,126371656,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191692626682858,,975,,1541191692,626478562,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191693126512383,,976,,1541191693,126381151,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191693626524052,,977,,1541191693,626412567,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191694126545104,,978,,1541191694,126475834,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191694626608904,,979,,1541191694,626487140,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191695126514506,,980,,1541191695,126418857,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191695626610163,,981,,1541191695,626495703,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191696127601618,,982,,1541191696,127472894,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191696626648472,,983,,1541191696,626494384,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191697127635244,,984,,1541191697,127462385,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191697626622272,,985,,1541191697,626501807,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191698126574652,,986,,1541191698,126445947,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191698626663498,,987,,1541191698,626532347,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191699126686563,,988,,1541191699,126537249,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191699626624836,,989,,1541191699,626522895,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191700126651456,,990,,1541191700,126515737,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191700626689524,,991,,1541191700,626545493,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191701126733718,,992,,1541191701,126568221,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191701626689094,,993,,1541191701,626561287,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191702126698128,,994,,1541191702,126588966,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191702626689439,,995,,1541191702,626572758,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191703126698098,,996,,1541191703,126576744,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191703626717626,,997,,1541191703,626575499,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191704126696293,,998,,1541191704,126559448,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191704625781367,,999,,1541191704,625619105,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191705126725825,,1000,,1541191705,126575857,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191705626811980,,1001,,1541191705,626659187,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191706125665638,,1002,,1541191706,125571531,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191706626707145,,1003,,1541191706,626631067,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191707126748758,,1004,,1541191707,126603606,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191707626109306,,1005,,1541191707,625977231,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191708126656788,,1006,,1541191708,126572223,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191708627090087,,1007,,1541191708,626892100,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191709126814043,,1008,,1541191709,126691139,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191709626823679,,1009,,1541191709,626704138,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191710126802941,,1010,,1541191710,126658809,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191710626800978,,1011,,1541191710,626602014,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191711127270071,,1012,,1541191711,126761636,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191711627005326,,1013,,1541191711,626799665,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191712127123478,,1014,,1541191712,126955923,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191712627215900,,1015,,1541191712,626808742,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191713126945728,,1016,,1541191713,126787891,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191713627137298,,1017,,1541191713,626993618,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191714126902096,,1018,,1541191714,126732183,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191714626884274,,1019,,1541191714,626788478,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191715126973314,,1020,,1541191715,126763842,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191715627074714,,1021,,1541191715,626808731,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191716126830144,,1022,,1541191716,126732409,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191716627040919,,1023,,1541191716,626944172,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191717126965222,,1024,,1541191717,126803527,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191717627194462,,1025,,1541191717,627009859,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191718126946311,,1026,,1541191718,126809094,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191718628328331,,1027,,1541191718,628212540,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191719126965260,,1028,,1541191719,126834716,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191719627966529,,1029,,1541191719,627855019,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191720127962166,,1030,,1541191720,127862723,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191720627586021,,1031,,1541191720,627474808,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191721127063309,,1032,,1541191721,126929901,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191721627006773,,1033,,1541191721,626881390,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191722127040820,,1034,,1541191722,126929795,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191722627886792,,1035,,1541191722,627719617,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191723127111515,,1036,,1541191723,126990618,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191723626900921,,1037,,1541191723,626779933,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191724127207192,,1038,,1541191724,127046266,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191724627127246,,1039,,1541191724,627010025,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191725127136872,,1040,,1541191725,127007859,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191725627438454,,1041,,1541191725,627303548,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191726127171295,,1042,,1541191726,127052037,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191726627401288,,1043,,1541191726,627260147,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191727127368587,,1044,,1541191727,127188393,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191727627481734,,1045,,1541191727,627351405,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191728127399374,,1046,,1541191728,127285692,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191728631397363,,1047,,1541191728,631243038,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191729127194256,,1048,,1541191729,127095967,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191729628308535,,1049,,1541191729,628106667,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191730127268606,,1050,,1541191730,127154762,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191730628349012,,1051,,1541191730,628220806,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191731127326908,,1052,,1541191731,127192735,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191731628333388,,1053,,1541191731,628207589,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191732127310649,,1054,,1541191732,127186427,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191732628156890,,1055,,1541191732,628037019,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191733128220920,,1056,,1541191733,128114117,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191733627916413,,1057,,1541191733,627809696,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191734127787497,,1058,,1541191734,127661681,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191734628130139,,1059,,1541191734,628036383,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191735127567592,,1060,,1541191735,127414054,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191735628383034,,1061,,1541191735,628288040,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191736128296590,,1062,,1541191736,128128295,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191736628126798,,1063,,1541191736,627986009,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191737128021551,,1064,,1541191737,127888545,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191737627810080,,1065,,1541191737,627700520,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191738127660611,,1066,,1541191738,127569152,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191738631396611,,1067,,1541191738,631275170,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191739128464905,,1068,,1541191739,128311853,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191739628280878,,1069,,1541191739,628185383,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191740128182867,,1070,,1541191740,128041770,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191740628222556,,1071,,1541191740,628059018,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191741127621178,,1072,,1541191741,127509213,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191741628273225,,1073,,1541191741,628153239,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191742128182051,,1074,,1541191742,128057307,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191742628591505,,1075,,1541191742,628481297,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191743128245584,,1076,,1541191743,128092550,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191743628279229,,1077,,1541191743,628170181,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191744128017909,,1078,,1541191744,127857580,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191744628190191,,1079,,1541191744,628041191,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191745128090127,,1080,,1541191745,127973260,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191745628202914,,1081,,1541191745,628026600,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191746128792444,,1082,,1541191746,128687209,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191746628162323,,1083,,1541191746,627990181,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191747128163915,,1084,,1541191747,127947974,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191747628751218,,1085,,1541191747,628659738,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191748127973856,,1086,,1541191748,127830695,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191748628165317,,1087,,1541191748,628054048,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191749128877563,,1088,,1541191749,128681782,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191749628065180,,1089,,1541191749,627932768,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191750128105678,,1090,,1541191750,127974857,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191750629003903,,1091,,1541191750,628900817,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191751128933276,,1092,,1541191751,128797898,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191751629001062,,1093,,1541191751,628896903,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191752128792363,,1094,,1541191752,128656594,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191752628939363,,1095,,1541191752,628777510,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191753128815837,,1096,,1541191753,128717031,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191753628813892,,1097,,1541191753,628675748,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191754128755154,,1098,,1541191754,128619206,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191754629665098,,1099,,1541191754,629522873,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191755128667064,,1100,,1541191755,128534666,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191755628640650,,1101,,1541191755,628511563,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191756128306730,,1102,,1541191756,128169516,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191756628499623,,1103,,1541191756,628401185,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191757129484540,,1104,,1541191757,129342214,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191757630444758,,1105,,1541191757,630290810,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191758129354978,,1106,,1541191758,129229817,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191758629336823,,1107,,1541191758,629221885,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191759130337838,,1108,,1541191759,130172374,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191759630361792,,1109,,1541191759,630245518,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191760130225313,,1110,,1541191760,130135158,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191760630217777,,1111,,1541191760,630055782,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191761130284143,,1112,,1541191761,130139279,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191761629326750,,1113,,1541191761,629133692,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191762129204820,,1114,,1541191762,129060153,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191762629294836,,1115,,1541191762,629167840,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191763131349178,,1116,,1541191763,131210573,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191763630274230,,1117,,1541191763,630164186,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191764129303973,,1118,,1541191764,129181671,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191764629324772,,1119,,1541191764,629213490,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191765129784697,,1120,,1541191765,129646986,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191765629544347,,1121,,1541191765,629268584,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191766129424373,,1122,,1541191766,129259311,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191766629306535,,1123,,1541191766,629191625,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191767129609172,,1124,,1541191767,129448666,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191767629420047,,1125,,1541191767,629284052,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191768129303986,,1126,,1541191768,129225306,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191768629383911,,1127,,1541191768,629283794,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191769129415178,,1128,,1541191769,129340425,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191769629403129,,1129,,1541191769,629283973,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191770129451170,,1130,,1541191770,129292506,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191770629379600,,1131,,1541191770,629270090,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191771130362984,,1132,,1541191771,130212030,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191771629423835,,1133,,1541191771,629218951,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191772130245615,,1134,,1541191772,130152426,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191772630292101,,1135,,1541191772,630192133,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191773129280368,,1136,,1541191773,129175504,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191773630171049,,1137,,1541191773,630030561,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191774130100350,,1138,,1541191774,129976654,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191774630076902,,1139,,1541191774,629956453,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191775130041821,,1140,,1541191775,129889028,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191775629983883,,1141,,1541191775,629895151,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191776130012082,,1142,,1541191776,129902935,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191776631391487,,1143,,1541191776,631249999,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191777129873264,,1144,,1541191777,129743296,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191777632074710,,1145,,1541191777,631972539,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191778129731787,,1146,,1541191778,129625586,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191778629797849,,1147,,1541191778,629696122,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191779129626565,,1148,,1541191779,129477561,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191779630599892,,1149,,1541191779,630473704,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191780129760084,,1150,,1541191780,129667781,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191780629864787,,1151,,1541191780,629675799,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191781129769622,,1152,,1541191781,129656100,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191781630046038,,1153,,1541191781,629926564,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191782129990419,,1154,,1541191782,129807868,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191782629940989,,1155,,1541191782,629819793,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191783129941309,,1156,,1541191783,129798250,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191783630989069,,1157,,1541191783,630818321,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191784130876184,,1158,,1541191784,130766034,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191784630151744,,1159,,1541191784,629973710,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191785130043503,,1160,,1541191785,129888491,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191785630263410,,1161,,1541191785,630141421,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191786130178610,,1162,,1541191786,130028005,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191786630213160,,1163,,1541191786,630062069,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191787130171530,,1164,,1541191787,129934766,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191787634136892,,1165,,1541191787,634030400,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191788130127532,,1166,,1541191788,130004293,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191788630354264,,1167,,1541191788,630155203,'',32.0,30.0,33.0,34.0,255.0,255.0
1541191789130303008,,1168,,1541191789,130099234,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191789630350096,,1169,,1541191789,630184336,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191790131210431,,1170,,1541191790,131048178,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191790630318046,,1171,,1541191790,630210915,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191791130357153,,1172,,1541191791,130173336,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191791630350736,,1173,,1541191791,630267984,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191792130389932,,1174,,1541191792,130258062,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191792630438065,,1175,,1541191792,630237717,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191793131380575,,1176,,1541191793,131213054,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191793630544626,,1177,,1541191793,630398356,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191794131417905,,1178,,1541191794,131280894,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191794630621997,,1179,,1541191794,630489807,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191795130538119,,1180,,1541191795,130383497,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191975642410186,,1541,,1541191975,642309915,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191976144328605,,1542,,1541191976,144227390,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191976642184608,,1543,,1541191976,642059614,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191977142025579,,1544,,1541191977,141924278,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191977641852853,,1545,,1541191977,641757106,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191978141747064,,1546,,1541191978,141637532,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191978641605439,,1547,,1541191978,641486191,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191979141446583,,1548,,1541191979,141347026,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191979642311427,,1549,,1541191979,642182433,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191980142299259,,1550,,1541191980,142189316,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191980647267099,,1551,,1541191980,647141361,'',32.0,29.0,33.0,34.0,255.0,255.0
1541191981142156790,,1552,,1541191981,142025688,'',32.0,29.0,33.0,34.0,255.0,255.0
